Origin,Distance_Result
780205,0.262214
780858,0.099077
781486,0.26262
782063,0.063079
782554,0.117751
783202,0.097409
783341,0.36162
783964,0.036606
784088,0.237338
784124,0.176142
784169,0.104766
784170,0.107237
785166,0.268645
785508,0.132029
785978,0.238133
786053,0.194901
786685,0.226154
786727,0.18334
786843,0.238909
786955,0.026153
788005,0.258776
788035,0.131583
788106,0.025328
789476,0.015897
789559,0.285098
789686,0.017875
790767,0.176823
791452,0.294392
792142,0.166131
792835,0.110357
793590,0.180017
793951,0.150839
794156,0.139009
794245,0.242056
794281,0.105836
794425,0.097868
794427,0.181923
794472,0.111115
794496,0.151038
794535,0.200375
794567,0.113076
795198,0.520266
795641,0.160852
795680,0.035355
796232,0.308112
796370,0.374853
796490,0.093214
796523,0.237624
797696,0.070844
797972,0.11594
798008,0.235449
798128,0.316936
798429,0.083972
799319,0.28833
799484,0.279644
799829,0.082819
799900,0.08692
799924,0.133819
799945,0.028024
800051,0.209398
801281,0.10958
801626,0.137536
802498,0.071521
802677,0.166972
803237,0.254988
803778,0.011395
804194,0.055717
804246,0.07375
804388,0.108231
804815,0.152904
804911,0.078876
805028,0.081416
805218,0.209292
805793,0.10751
806038,0.034583
806040,0.093526
807535,0.226461
807882,0.16615
808313,0.276477
808476,0.236458
808618,0.292655
808705,0.020501
808774,0.228634
808851,0.223532
810346,0.158614
810681,0.340508
811198,0.110516
811238,0.126915
811299,0.036634
811347,0.080782
811450,0.203655
812057,0.36221
812467,0.196388
812671,0.356691
812938,0.091129
813225,0.19813
813554,0.200322
813793,0.109689
814327,0.333795
814616,0.340467
814911,0.100941
815045,0.323408
815465,0.19673
816637,0.078969
816673,0.226623
816888,0.111966
817113,0.261717
818084,0.151118
818314,0.089128
818325,0.325136
818337,0.955382
818451,0.249101
818481,0.068854
818518,0.080223
819206,0.15237
819228,0.061954
819419,0.111045
819893,0.09198
819956,0.460827
820218,0.117873
820710,0.403683
820801,0.23248
820946,0.101294
820953,0.52529
821135,0.09853
822016,0.135242
823520,0.143712
823618,0.252823
823631,0.275412
823880,0.075497
824163,0.236078
824421,0.176125
825193,0.304007
825486,0.091549
825545,0.066076
825550,0.179634
826307,0.71724
826388,0.126598
826603,0.194194
826685,0.282606
826690,0.129896
826764,0.074562
827719,0.015747
828130,0.037783
828553,0.134759
828685,0.156701
828796,0.185577
829083,0.118204
829935,0.161699
830840,0.112372
830949,0.376102
831911,0.174232
832157,0.073325
832596,0.179824
832772,0.120367
833519,0.138931
834088,0.171407
834190,0.137168
834968,0.055867
836578,0.131386
836720,1.751665
837256,0.184983
837282,0.094148
837430,0.327877
837503,0.147377
837958,0.057416
838070,0.228324
838586,0.166978
838974,0.210397
839058,0.180092
839539,0.17676
840103,0.226834
840594,0.17974
840667,0.001658
840731,0.050441
840794,0.29464
841075,0.283927
841211,0.058051
841292,0.066159
841484,0.059309
842167,0.107416
842176,0.054954
842494,0.133053
842973,0.324508
843003,0.024754
843036,0.092596
843491,0.981446
843499,0.06602
843524,0.274408
844319,0.225361
845362,0.101017
845417,0.02918
845517,0.588304
846190,0.151229
846275,0.101971
846457,0.446802
846470,0.069141
846549,0.050945
846799,0.090143
846829,0.173149
846854,0.181165
846871,0.08186
847591,0.124475
848087,0.139254
848170,0.185078
848174,0.099712
848220,0.01498
848707,0.902469
848718,0.293797
848722,0.887385
848853,0.209998
849409,0.025361
849567,0.014613
849603,0.346581
849703,0.124643
850097,0.071594
850148,0.360126
850198,0.186693
850338,0.113888
850435,0.022051
850517,0.139913
850712,0.071768
850943,0.468961
851130,0.032624
851772,0.421982
851784,0.099639
852118,0.036266
852632,0.251116
852949,0.093685
853900,0.292746
854033,0.23519
854253,0.283539
854521,0.163073
855206,0.126893
855462,0.150467
855549,0.076265
855919,0.060758
856304,0.095177
856440,0.045881
856918,0.223087
857696,0.158377
857810,0.020703
858223,0.052111
858695,0.041973
859023,0.038198
859596,0.034258
860163,0.153724
860401,0.024922
860827,0.075417
862890,0.151094
864790,0.172335
864981,0.030632
865355,0.121311
866890,0.173754
867020,0.184969
867721,0.295445
867749,0.332219
867769,0.319418
868548,0.132087
869522,0.074672
870119,0.25148
871076,0.315755
872035,0.144199
872210,0.082432
873465,0.229836
873701,0.127807
874683,0.126983
874706,0.373646
875111,0.210193
875567,0.264147
876355,0.113355
876565,0.33772
877135,0.071408
878142,0.042424
880256,0.205713
880424,0.102681
882209,0.11298
882258,0.031926
882559,0.125385
883209,0.463089
883306,0.453279
883423,0.28206
883517,0.159671
886808,1.136742
886833,1.034759
887129,0.274921
887292,0.075359
887355,0.222638
888583,0.121835
888905,0.100819
890794,0.40105
890839,0.206522
890855,0.055321
891117,0.204674
892463,0.146748
892704,0.379075
893413,0.305087
893853,0.079892
894015,0.174161
894063,0.328952
894093,0.126721
895368,0.136653
895386,0.185406
898669,0.035887
898861,0.377341
900383,0.122313
900503,0.084969
903906,0.23003
903947,0.115853
903972,0.198769
904060,0.224556
905425,0.141277
905947,0.20329
906038,0.008372
906058,0.074183
907966,0.195934
908046,0.168118
908923,0.250768
909859,0.305289
910976,0.030808
911092,0.537064
912376,0.157977
915020,0.229895
916311,0.529264
917058,0.049359
918049,0.070074
918239,0.094381
918426,0.138957
919491,0.200802
919830,0.043551
919978,0.114535
919990,0.096362
920930,0.460955
921441,0.200903
921585,0.304192
921624,0.144984
921862,0.036749
923566,0.243398
923979,0.193491
924600,0.527942
924658,0.522955
924719,0.211151
925075,0.062172
925137,0.105855
925240,0.148092
925730,0.146193
926337,0.021944
927408,0.138626
927597,0.343203
927987,0.125322
929032,0.240264
931352,0.081749
931642,0.194044
932277,0.265593
933129,0.106948
933861,0.143716
936218,0.154948
937678,0.009453
938022,0.185582
939657,0.190143
939724,0.205052
940115,0.265732
940116,0.096637
941179,0.224616
941642,0.454575
944040,0.19338
944049,0.058791
944183,0.006413
944755,0.126566
944840,0.218473
945297,0.193024
947810,0.155054
947963,0.150872
949713,0.089655
951365,0.431531
951944,0.057378
953275,0.485795
953951,0.023256
955153,0.015645
955542,0.163104
956412,0.200838
957002,0.181009
957642,0.10873
958444,1.947074
959349,0.305433
959478,0.147141
959871,0.187371
959948,0.014027
960210,0.212368
962045,0.16037
964379,0.640775
966104,0.439731
968848,0.226061
969463,0.097841
971158,0.140365
971247,0.08063
972426,0.204981
973128,0.239653
973535,1.087554
973653,0.156059
975229,0.113967
975250,0.166239
975965,0.251312
975990,0.233306
976167,0.07344
976242,0.164088
977870,0.232855
978062,0.109703
978386,0.137018
978615,0.297451
980098,0.215941
980561,0.218545
981410,0.083049
981494,0.23985
982038,0.166726
983625,0.263659
984721,0.659281
985338,0.228412
986727,0.181644
987329,0.129077
987616,0.33139
989976,1.345841
990130,0.280931
990367,0.152112
990529,0.228732
992508,0.200819
992598,0.397694
992891,0.103895
992977,0.195699
993040,0.110417
993514,0.111568
993575,0.217261
993576,0.150408
995169,0.078909
995187,0.32397
995215,0.217983
995367,0.148942
995469,0.021731
997404,0.336237
998423,0.237847
998887,0.042345
999248,0.049257
999977,0.174803
999984,0.032439
1000788,0.136775
1001147,0.198952
1001447,0.266774
1002469,0.281914
1003530,0.149661
1003754,0.017835
1005416,0.145935
1005763,0.09009
1009883,0.119204
1009973,0.0716
1010785,0.079501
1011449,0.154787
1013648,0.270947
1016004,0.373395
1016105,0.082518
1016352,0.317372
1016819,0.113351
1018181,0.183397
1018529,0.266582
1019360,0.136603
1021005,0.043468
1021491,0.041273
1021957,0.169881
1022204,0.060471
1023181,0.12545
1023529,0.039294
1024113,0.136543
1024135,0.136668
1025001,0.07598
1025786,0.028299
1025847,0.318205
1026565,0.161186
1026683,0.053002
1027808,0.316635
1028263,0.229091
1029482,0.513112
1029808,0.205237
1030254,0.345671
1030392,0.212608
1030780,0.095784
1032127,0.257194
1032610,0.200098
1032611,0.152637
1034911,0.12291
1036498,0.138847
1036734,0.215394
1037016,0.436934
1039215,0.287276
1039435,0.25223
1039983,0.04128
1039984,0.278371
1040156,0.017929
1041996,0.251641
1042416,0.348699
1042806,0.752208
1043046,0.008451
1044502,0.134326
1044731,0.396392
1045491,0.043848
1045897,0.091513
1046443,0.47954
1048190,0.112051
1049224,0.175562
1051575,0.054298
1053523,0.119886
1054006,0.120808
1054201,0.510284
1055029,0.214863
1056119,0.215984
1056185,0.206342
1056256,0.086732
1056445,0.18017
1056804,0.093053
1057022,0.188843
1059531,3.064044
1059891,0.017653
1060019,0.198357
1061337,0.362863
1063020,0.045896
1063554,0.182835
1065138,0.112077
1066769,0.116843
1067251,0.534885
1068505,0.071051
1069266,0.277303
1069287,0.118544
1070458,0.126558
1071743,0.144256
1072212,0.118083
1072481,0.038754
1073635,0.23753
1073780,0.254238
1073832,0.459291
1074155,0.483135
1074506,0.094887
1076324,0.074407
1077176,0.26103
1077179,0.210911
1077375,0.317358
1079675,0.045694
1080543,0.382843
1080766,0.025427
1080816,0.308176
1080839,0.145217
1083888,0.330761
1086640,0.619701
1087215,0.166266
1089240,0.026091
1089542,0.187598
1089619,0.11955
1090732,0.22687
1091582,0.282814
1091840,0.113791
1092760,0.086845
1093977,0.209067
1095106,0.077081
1096326,0.471283
1096511,0.132253
1097816,0.217513
1098863,0.14905
1099244,0.119409
1100421,0.129318
1100753,0.090736
1101035,0.065202
1101224,0.473877
1102858,0.285249
1102942,0.275529
1102963,0.07972
1105845,0.009516
1106284,0.196275
1107092,0.306492
1107976,0.53273
1108309,0.699463
1109092,0.010416
1110195,0.116517
1110484,0.088143
1112070,0.232642
1112407,0.191578
1112484,0.166009
1113125,0.116117
1114409,0.078162
1114493,0.065634
1114788,0.945413
1115381,0.086976
1117516,0.552694
1117706,0.371265
1118031,0.007964
1121448,0.247475
1121497,0.1329
1121502,0.226356
1123737,0.088712
1123934,0.209356
1123960,0.105225
1124012,0.227028
1124329,0.095321
1126432,0.396099
1126492,0.080055
1126944,0.311176
1127040,0.168169
1127140,0.244334
1128681,0.083255
1129105,0.280408
1129483,0.216466
1130138,0.191882
1130680,0.201541
1130855,0.318498
1131422,0.212368
1131804,0.130889
1132201,0.084237
1132409,0.023183
1132907,0.175399
1133296,0.028087
1134365,0.952241
1136399,0.058591
1137093,0.236456
1137270,0.10111
1137587,0.229188
1137999,0.407948
1138052,0.040177
1138455,0.137761
1139851,0.024191
1140826,0.09496
1141120,0.149929
1142034,0.080571
1144861,0.03236
1145134,0.384702
1145288,0.271354
1145337,0.044853
1146534,0.241551
1146653,0.025137
1147507,0.119305
1147524,0.354633
1148144,0.141866
1148279,0.053758
1148978,0.149676
1150382,0.255001
1150398,0.092443
1150514,0.15253
1150594,0.355391
1150869,0.20068
1151209,0.221457
1151343,0.06534
1151582,0.116685
1155475,0.031548
1155885,0.386848
1156440,0.251255
1156499,0.163561
1157036,0.358552
1157522,0.114427
1159142,0.195473
1164101,0.136889
1164111,0.049422
1165913,0.140078
1166339,0.100099
1166398,0.18086
1166616,0.063457
1166947,0.206591
1167658,0.060092
1170268,0.135164
1171566,0.058538
1171581,0.134316
1171674,0.06475
1171716,0.248749
1171955,0.034588
1173994,0.140602
1174944,0.056669
1175400,0.1092
1177971,0.013784
1178231,0.612021
1178389,0.090427
1180157,0.148214
1180296,0.107201
1180537,0.572289
1180618,0.322781
1182187,0.136986
1182844,0.112659
1183005,0.014271
1183172,0.320557
1183236,0.456687
1183628,0.020686
1183667,0.281194
1185357,0.005719
1185525,0.615074
1186153,0.056509
1186569,0.222923
1187643,0.208543
1189225,0.35299
1189378,0.036002
1190223,0.372809
1191606,0.340662
1194066,0.246044
1194508,0.359289
1195198,0.164834
1195260,0.782307
1196791,0.024248
1197899,0.287299
1198231,0.143145
1199863,0.334196
1203812,0.13193
1205103,0.505712
1209069,0.191471
1209492,0.416384
1209887,0.545088
1209921,0.228035
1209955,0.043529
1210916,0.269104
1212319,0.05202
1213745,0.145498
1213991,0.31884
1215122,0.172759
1215627,0.132473
1215836,0.091769
1217046,0.064429
1217318,0.242336
1217670,0.18157
1220548,0.456572
1221332,0.234475
1221517,0.152998
1221962,0.084486
1222563,2.321984
1223230,0.058887
1223755,0.132699
1225060,0.180132
1225110,0.097032
1226176,0.025791
1227258,0.491558
1227528,0.047675
1228561,0.055148
1229484,0.093878
1229630,0.197794
1231273,0.372138
1232212,0.243029
1232433,0.141611
1235078,0.207135
1238285,0.127773
1239017,0.214906
1239293,0.107739
1240530,0.175191
1240586,0.056158
1240594,0.046993
1241905,0.087595
1244117,0.206108
1245479,0.090805
1245977,0.112065
1251566,0.093789
1251681,0.35384
1251889,0.192856
1252565,0.01803
1252826,0.26195
1255828,0.054905
1256536,0.203889
1256768,0.190332
1258651,0.166921
1260727,0.106853
1262053,0.350942
1263964,0.135549
1264621,0.229705
1264663,0.177209
1264695,0.111516
1264920,0.124946
1266411,0.331488
1267186,0.012484
1267945,0.1012
1267954,0.117401
1270324,0.052117
1271103,0.230733
1271361,0.161777
1273533,0.229677
1275942,0.130638
1276554,0.121986
1276760,0.118442
1277955,0.211282
1278784,0.19338
1279234,0.177347
1280188,0.328947
1281023,0.13227
1281054,0.347931
1281257,0.047092
1283453,0.109265
1284776,0.050774
1284789,0.358525
1286024,0.07913
1290208,0.031397
1290336,0.064364
1291020,0.133049
1291245,0.135331
1291261,0.081597
1291490,0.191775
1291561,0.137969
1292428,0.112167
1294721,0.56771
1294973,0.186445
1297171,0.108395
1297663,0.136447
1300097,0.022597
1300216,0.116118
1300950,0.095579
1301321,0.060227
1302684,0.29057
1303515,0.079658
1303850,0.158614
1304181,0.014963
1304459,0.108784
1304952,0.069655
1305265,0.047523
1305346,0.117457
1306749,0.092597
1306966,0.214153
1307095,0.121864
1307723,0.135236
1308155,0.034136
1308308,0.017326
1309148,0.156645
1310672,0.151696
1312228,0.037402
1313340,0.246171
1313593,0.04708
1313711,0.12261
1313768,0.480818
1316480,0.185032
1316961,0.118924
1317612,0.182666
1320550,0.06343
1322432,0.26816
1323349,0.378015
1323801,0.102472
1324087,0.190778
1325432,0.252769
1325472,0.230064
1325473,0.216053
1325507,0.135862
1325759,0.225557
1325911,0.246048
1326514,0.399715
1326566,0.237647
1327775,0.531458
1327940,0.071246
1329559,0.132724
1330056,0.123081
1330753,0.093839
1330775,0.205867
1331231,0.016693
1331960,0.300892
1332473,2.361093
1334633,0.137321
1334793,0.282099
1335036,0.098363
1335510,0.131425
1335550,0.163001
1336223,0.167833
1336230,0.15719
1336390,0.034422
1336984,0.475088
1337148,0.057255
1338362,0.204226
1340982,0.10085
1342507,0.032921
1342515,0.030751
1343532,0.210606
1346003,0.142925
1347126,0.685702
1347175,0.370458
1347204,0.043968
1347478,0.189149
1347847,0.247716
1348118,0.047193
1349187,0.309482
1349237,0.122442
1349658,0.264805
1350055,0.217242
1351217,0.182003
1351427,0.216808
1352560,0.087292
1352657,0.046626
1354042,0.354386
1354250,0.100151
1354415,0.068433
1354775,0.039843
1354973,0.150952
1356710,0.35337
1357021,0.205983
1358963,0.333532
1359438,0.197821
1360781,0.046241
1360791,0.154752
1360932,0.075265
1361017,0.161721
1361428,0.070119
1363957,0.088122
1365000,0.159218
1365028,0.037739
1367775,0.258972
1370154,0.053942
1370405,0.129068
1371957,0.177387
1373456,0.168671
1374457,0.228553
1377134,0.315263
1377320,0.127689
1377820,0.066425
1378165,0.39871
1380326,0.19505
1382158,0.064938
1382607,0.172996
1386742,0.210549
1390532,0.377678
1391024,0.125653
1391683,0.260596
1392144,0.158706
1392330,0.214282
1392673,0.505973
1396458,0.337211
1397705,0.133019
1398234,0.095912
1398326,0.389689
1398609,0.057881
1399187,0.048041
1399273,0.104129
1399352,0.280036
1399448,0.102445
1401826,0.10362
1402084,0.992129
1403129,0.073548
1403466,0.179908
1403635,0.103269
1403870,0.100777
1404355,0.331712
1404510,0.281073
1404828,0.15622
1407364,0.313227
1408406,0.312578
1408914,0.113635
1409947,0.088453
1410197,0.525742
1411583,0.153426
1411811,0.071613
1415738,0.320882
1416631,0.402346
1420295,0.048827
1420559,0.138249
1421933,0.019675
1423112,0.108948
1423175,0.181764
1425801,0.020467
1426004,0.155197
1426529,0.323083
1427084,0.332952
1427401,0.281698
1427518,0.157793
1428154,0.172331
1428359,0.067119
1428371,0.064257
1428648,0.097141
1428844,0.278798
1430650,0.20463
1431246,0.048125
1433897,0.158757
1434010,0.248429
1436810,0.129973
1437044,0.336675
1438369,0.335866
1438870,0.00463
1439162,0.203224
1440363,0.073134
1442450,0.175656
1442495,0.31355
1444400,0.316458
1444924,0.073889
1445250,0.032298
1445977,0.381813
1446009,0.212721
1446483,0.359556
1448703,0.11497
1449263,0.494244
1449546,0.096437
1452786,2.343132
1453049,0.121435
1455804,0.159149
1456142,0.114559
1456352,0.153825
1457505,0.445657
1458987,0.180741
1460017,0.569188
1461721,0.213179
1461814,0.285497
1461873,0.224688
1461965,0.411393
1462341,0.494138
1465446,0.165345
1466081,1.662318
1466534,1.551501
1466552,0.020571
1466688,0.142553
1467106,0.249526
1467238,0.365073
1467392,0.052291
1467618,0.114063
1469895,0.245571
1469955,0.127545
1470069,0.140603
1471244,0.112593
1471952,1.658339
1472002,0.01073
1472009,1.612703
1474752,0.260226
1474980,0.491671
1475084,0.116847
1475427,0.120677
1475631,0.154021
1475661,0.645533
1476238,0.101544
1476484,0.058917
1478315,0.336209
1478946,0.111587
1479113,0.416655
1479283,0.10288
1479349,0.243179
1479731,0.204798
1480002,0.105155
1481907,0.109366
1483688,0.055945
1484031,0.052608
1484310,0.156808
1486099,0.371504
1487222,0.185457
1489426,0.043096
1490223,0.341315
1491991,0.249236
1492286,0.050139
1492856,0.264683
1494527,0.437295
1496319,0.175041
1497024,0.21624
1499635,0.231931
1503618,0.078767
1503670,0.321376
1506985,0.182103
1507845,0.223753
1511216,0.163488
1511303,0.167622
1511534,0.152344
1512006,0.104097
1514939,0.067695
1515026,0.359424
1515611,0.200156
1515659,0.291052
1515692,0.11244
1516120,0.217749
1517917,0.186828
1519957,0.335478
1519994,0.758217
1520806,0.128585
1521318,0.09086
1521335,0.200805
1523556,0.146081
1524017,0.161122
1524302,0.507799
1524562,0.177817
1524711,0.118189
1524895,0.079967
1525602,0.198713
1526741,0.035651
1530386,0.042875
1530660,0.255305
1530919,0.053582
1533652,0.103349
1533807,0.378506
1534212,0.287265
1534782,0.215265
1535607,0.510783
1538077,0.29589
1542279,0.232583
1546518,0.308116
1546678,0.152331
1546945,0.355656
1549413,0.076179
1551044,0.073805
1552242,0.24347
1555919,0.221932
1559435,0.136856
1559912,0.12206
1560339,0.081231
1560408,0.109942
1564553,0.095408
1566326,0.232042
1567225,0.146652
1569396,0.198378
1570204,0.205716
